"registryid","x","y","county_fips","state_fips","state_nuclear_restrictions","state_electricity_price","state_net_electricity_imports","state_nuclear_inclusive_policy","traditionally_regulated_state_energy_market","state_construction_labor_5yr_mean_annual_wage","count_protected_lands","count_hazardous_facilities_within_5mi","fault_line_hazard","landslide_hazard","max_pga_lt_0o3g","hundred_year_flood_zone","slope_lt_12pct","open_water_or_wetland","streamflow_50kgpm_within_20mi","count_nuclear_rd_within_100mi"
"110015329376","-75.5386","39.7392","10003","10",NULL,"12.8938461538462",7552,False,False,36184,12,96,True,False,True,NULL,True,False,True,0
"110015329606","-73.798593","42.255109","36021","36",NULL,"18.27",23833,True,True,52148,NULL,5,True,False,True,NULL,True,True,True,1
"110015329633","-77.59222","42.95219","36055","36",NULL,"18.27",23833,True,True,52148,NULL,2,True,True,True,NULL,True,True,True,0
"110015329651","-74.739491","40.234276","34021","34","{1,5}","15.1738461538462",8762,False,False,54244,NULL,5,True,True,True,NULL,True,True,True,0
"110015329884","-72.45209","41.29037","09007","09","{4}","23.84",-9594,True,False,48826,NULL,6,True,True,True,NULL,True,True,True,4
"110015329884","-72.45209","41.29037","09007","09","{4}","23.84",-9594,True,False,48826,NULL,6,True,True,True,NULL,True,True,True,4
"110015329928","-69.07778","44.21635","23013","23","{4,7}","20.2846153846154",4068,False,False,33282,NULL,1,True,True,True,NULL,True,True,True,0
"110015330042","-70.93386","41.66217","25005","25","{2,7}","22.9169230769231",33434,False,True,54582,1,6,True,True,True,NULL,True,True,True,3
"110015330122","-70.22185","44.09598","23001","23","{4,7}","20.2846153846154",4068,False,False,33282,NULL,5,True,True,True,NULL,True,True,True,0
"110015330140","-73.15558","41.18041","09001","09","{4}","23.84",-9594,True,False,48826,NULL,8,True,False,True,NULL,True,True,True,1
"110015330168","-73.09157","41.31724","09001","09","{4}","23.84",-9594,True,False,48826,NULL,4,True,True,True,NULL,True,True,True,1
"110015330239","-86.757397","36.14455","47037","47",NULL,"10.8084615384615",25944,False,True,32142,2,7,True,True,True,True,True,True,True,0
"110015330248","-86.75752","36.14381","47037","47",NULL,"10.8084615384615",25944,False,True,32142,1,7,True,True,True,True,True,True,True,0
"110015330275","-86.75746","36.14417","47037","47",NULL,"10.8084615384615",25944,False,True,32142,2,7,True,True,True,True,True,True,True,0
"110015330284","-86.85304","36.121017","47037","47",NULL,"10.8084615384615",25944,False,True,32142,NULL,6,True,True,True,True,True,True,True,0
"110015330328","-85.889746","32.532647","01051","01",NULL,"11.4953846153846",-44514,False,True,31188,NULL,1,True,True,True,NULL,False,True,True,0
"110015330373","-80.25083","25.90182","12086","12",NULL,"13.39",13226,False,True,31532,1,6,True,True,True,NULL,True,True,True,0
"110000763148","-72.546158","42.888826","50025","50","{2}","17.4407692307692",3445,False,True,36010,NULL,2,True,True,True,NULL,True,True,True,2
"110015330382","-80.2677","25.89505","12086","12",NULL,"13.39",13226,False,True,31532,NULL,6,True,True,True,NULL,True,True,True,0
"110015330417","-84.940479","38.2797","21073","21",NULL,"10.1892307692308",8059,False,True,36214,NULL,NULL,True,True,True,NULL,False,True,True,0
"110015330426","-87.849556","37.697047","21225","21",NULL,"10.1892307692308",8059,False,True,36214,NULL,1,True,False,False,NULL,True,True,True,0
"110015330444","-88.91604","32.75362","28099","28",NULL,"11.0661538461538",-12476,False,True,30390,NULL,NULL,True,True,True,NULL,True,True,True,0
"110015330505","-86.759461","36.145007","47037","47",NULL,"10.8084615384615",25944,False,True,32142,1,8,True,True,True,NULL,True,True,True,0
"110015330523","-90.16362","38.62655","17163","17","{2,4}","11.9869230769231",-34739,False,False,59038,NULL,9,True,True,True,NULL,True,True,True,0
"110015330541","-87.82995","42.36262","17097","17","{2,4}","11.9869230769231",-34739,False,False,59038,NULL,2,True,True,True,NULL,True,True,True,1
"110015330550","-85.825553","40.795208","18169","18",NULL,"11.6746153846154",12707,True,True,39630,NULL,1,True,True,True,NULL,True,True,True,1
"110015330621","-89.320424","32.792524","28079","28",NULL,"11.0661538461538",-12476,False,True,30390,NULL,NULL,True,True,True,NULL,True,True,True,0
"110015330729","-84.57298","30.58719","12039","12",NULL,"13.39",13226,False,True,31532,NULL,1,True,True,True,NULL,True,True,True,0
"110015330747","-86.763339","33.59241","01073","01",NULL,"11.4953846153846",-44514,False,True,31188,NULL,6,True,False,True,NULL,True,True,True,0
"110015330792","-93.220193","44.974954","27053","27","{6}","12.1276923076923",12734,False,True,50780,NULL,7,True,True,True,NULL,True,True,True,0
"110015330809","-82.98168","39.99372","39049","39",NULL,"11.0361538461538",37952,True,False,43920,NULL,6,True,True,True,NULL,True,True,True,1
"110015330863","-86.49926","39.24574","18105","18",NULL,"11.6746153846154",12707,True,True,39630,1,4,True,True,True,NULL,True,True,True,0
"110015330907","-83.688","42.08882","26161","26",NULL,"13.5746153846154",-7468,False,False,39690,NULL,2,True,True,True,NULL,True,True,True,0
"110015330934","-84.71416","44.65944","26039","26",NULL,"13.5746153846154",-7468,False,False,39690,1,1,True,True,True,NULL,True,False,True,0
"110015330952","-84.780128","43.604498","26073","26",NULL,"13.5746153846154",-7468,False,False,39690,2,4,True,True,True,NULL,True,True,True,0
"110015330989","-83.91527","43.59861","26017","26",NULL,"13.5746153846154",-7468,False,False,39690,1,3,True,False,True,NULL,True,True,True,0
"110015330998","-85.19468","41.87645","26023","26",NULL,"13.5746153846154",-7468,False,False,39690,1,2,True,True,True,NULL,True,True,True,0
"110015331032","-83.1325","42.33361","26163","26",NULL,"13.5746153846154",-7468,False,False,39690,1,9,True,True,True,NULL,True,True,True,0
"110015331041","-83.97194","43.41083","26145","26",NULL,"13.5746153846154",-7468,False,False,39690,NULL,2,True,False,True,NULL,True,True,True,0
"110015331050","-83.04477","42.35274","26163","26",NULL,"13.5746153846154",-7468,False,False,39690,1,5,True,True,True,NULL,True,True,True,0
"110015331078","-83.09068","42.32621","26163","26",NULL,"13.5746153846154",-7468,False,False,39690,NULL,8,True,True,True,NULL,True,True,True,0
"110015331087","-93.10005","44.9774","27123","27","{6}","12.1276923076923",12734,False,True,50780,NULL,5,True,True,True,NULL,True,True,True,0
"110015331096","-93.031936","44.818425","27037","27","{6}","12.1276923076923",12734,False,True,50780,NULL,4,True,True,True,NULL,True,True,True,0
"110015331112","-81.61082","41.50454","39035","39",NULL,"11.0361538461538",37952,True,False,43920,3,6,True,True,True,NULL,True,True,True,0
"110015331185","-91.253116","43.816762","55063","55",NULL,"12.4792307692308",12109,False,True,43282,1,4,True,True,True,NULL,True,False,True,0
"110015331201","-87.964315","43.010186","55079","55",NULL,"12.4792307692308",12109,False,True,43282,NULL,8,True,True,True,NULL,True,True,True,0
"110015331210","-87.967549","43.013833","55079","55",NULL,"12.4792307692308",12109,False,True,43282,NULL,7,True,True,True,NULL,True,True,True,0
"110015331229","-92.0068","45.6404","55129","55",NULL,"12.4792307692308",12109,False,True,43282,NULL,NULL,True,True,True,NULL,True,True,True,0
"110015331247","-91.253482","43.816242","55063","55",NULL,"12.4792307692308",12109,False,True,43282,1,4,True,True,True,NULL,True,False,True,0
"110015331309","-88.725361","44.528913","55087","55",NULL,"12.4792307692308",12109,False,True,43282,NULL,NULL,True,True,True,NULL,True,True,True,0
"110015331336","-82.99912","42.40243","26163","26",NULL,"13.5746153846154",-7468,False,False,39690,NULL,3,True,True,True,NULL,True,True,True,0
"110015331540","-83.10352","42.34984","26163","26",NULL,"13.5746153846154",-7468,False,False,39690,NULL,6,True,True,True,NULL,True,True,True,0
"110015331559","-96.21305","43.65638","27133","27","{6}","12.1276923076923",12734,False,True,50780,2,2,True,True,True,NULL,True,True,NULL,0
"110015331568","-83.61381","42.24927","26161","26",NULL,"13.5746153846154",-7468,False,False,39690,NULL,4,True,True,True,NULL,True,False,True,0
"110015331577","-86.26361","42.41057","26159","26",NULL,"13.5746153846154",-7468,False,False,39690,NULL,1,True,False,True,NULL,True,True,True,0
"110015331586","-83.456565","42.37191","26163","26",NULL,"13.5746153846154",-7468,False,False,39690,1,4,True,True,True,NULL,True,True,True,0
"110015331728","-93.073532","44.965873","27123","27","{6}","12.1276923076923",12734,False,True,50780,1,5,True,True,True,NULL,True,True,True,0
"110015331817","-84.41193","42.26507","26075","26",NULL,"13.5746153846154",-7468,False,False,39690,NULL,4,True,True,True,NULL,True,True,True,0
"110015331826","-87.5591","41.6734","17031","17","{2,4}","11.9869230769231",-34739,False,False,59038,NULL,8,True,False,True,NULL,True,True,True,1
"110015331835","-85.4975","40.88278","18069","18",NULL,"11.6746153846154",12707,True,True,39630,1,5,True,True,True,NULL,True,True,True,0
"110015331862","-86.296667","41.675278","18141","18",NULL,"11.6746153846154",12707,True,True,39630,2,10,True,True,True,NULL,True,True,True,0
"110015331862","-86.296667","41.675278","18141","18",NULL,"11.6746153846154",12707,True,True,39630,2,10,True,True,True,NULL,True,True,True,0
"110015331871","-84.635277","41.929166","26059","26",NULL,"13.5746153846154",-7468,False,False,39690,1,1,True,True,True,NULL,True,True,True,0
"110015331906","-93.2959","44.98048","27053","27","{6}","12.1276923076923",12734,False,True,50780,2,7,True,True,True,NULL,True,True,True,0
"110015331915","-93.293527","44.980138","27053","27","{6}","12.1276923076923",12734,False,True,50780,2,7,True,True,True,NULL,True,True,True,0
"110015331924","-93.2956","44.97897","27053","27","{6}","12.1276923076923",12734,False,True,50780,4,14,True,True,True,NULL,True,True,True,0
"110015331924","-93.2956","44.97897","27053","27","{6}","12.1276923076923",12734,False,True,50780,4,14,True,True,True,NULL,True,True,True,0
"110004708497","-82.32112","40.86408","39005","39",NULL,"11.0361538461538",37952,True,False,43920,2,1,True,True,True,NULL,True,True,True,1
"110015331933","-93.293987","44.980283","27053","27","{6}","12.1276923076923",12734,False,True,50780,2,7,True,True,True,NULL,True,True,True,0
"110015331951","-93.29558","44.97945","27053","27","{6}","12.1276923076923",12734,False,True,50780,2,7,True,True,True,NULL,True,True,True,0
"110015331960","-93.30335","44.97687","27053","27","{6}","12.1276923076923",12734,False,True,50780,NULL,7,True,True,True,NULL,True,True,True,0
"110015331979","-83.69587","43.02198","26049","26",NULL,"13.5746153846154",-7468,False,False,39690,1,5,True,True,True,NULL,True,True,True,0
"110015332068","-84.90001","39.829188","18177","18",NULL,"11.6746153846154",12707,True,True,39630,1,4,True,True,True,NULL,True,True,True,0
"110015332246","-87.9775","43.115","55079","55",NULL,"12.4792307692308",12109,False,True,43282,NULL,4,True,True,True,NULL,True,True,True,1
"110015332255","-87.917351","42.915911","55079","55",NULL,"12.4792307692308",12109,False,True,43282,NULL,6,True,True,True,NULL,True,True,True,0
"110015332335","-86.07246","42.34657","26159","26",NULL,"13.5746153846154",-7468,False,False,39690,NULL,2,True,True,True,NULL,True,False,True,0
"110015332362","-93.03667","44.98222","27123","27","{6}","12.1276923076923",12734,False,True,50780,1,4,True,True,True,NULL,True,True,True,0
"110015332638","-87.91584","43.04847","55079","55",NULL,"12.4792307692308",12109,False,True,43282,1,7,True,False,True,NULL,True,True,True,0
"110015332727","-96.86966","32.80819","48113","48",NULL,"10.0507692307692",6948,False,False,32638,NULL,8,True,False,True,NULL,True,True,True,0
"110015332754","-98.1181","26.19635","48215","48",NULL,"10.0507692307692",6948,False,False,32638,1,2,True,True,True,NULL,True,True,NULL,0
"110015332772","-108.268103","32.742653","35017","35",NULL,"9.67615384615385",-8755,True,True,32068,NULL,1,True,True,True,NULL,True,True,NULL,0
"110015332852","-106.64824","35.08956","35001","35",NULL,"9.67615384615385",-8755,True,True,32068,2,8,True,True,True,NULL,True,True,NULL,2
"110015332870","-98.41125","27.59883","48131","48",NULL,"10.0507692307692",6948,False,False,32638,1,NULL,True,True,True,NULL,True,True,NULL,0
"110015332898","-93.755701","32.514146","22017","22",NULL,"9.20538461538461",19849,False,True,34416,NULL,7,True,True,True,NULL,True,True,True,0
"110015332923","-106.6647","35.08995","35001","35",NULL,"9.67615384615385",-8755,True,True,32068,2,8,True,True,True,NULL,True,True,NULL,2
"110015332978","-95.769672","32.87656","48379","48",NULL,"10.0507692307692",6948,False,False,32638,1,NULL,True,True,True,NULL,True,True,True,0
"110015332987","-94.09768","30.07443","48245","48",NULL,"10.0507692307692",6948,False,False,32638,1,7,True,True,True,NULL,True,True,True,0
"110015333012","-96.856592","32.712289","48113","48",NULL,"10.0507692307692",6948,False,False,32638,2,6,True,True,True,NULL,True,True,True,0
"110015333058","-97.053678","36.882489","40071","40",NULL,"9.41307692307692",-15919,False,True,31740,NULL,2,True,True,True,NULL,True,True,True,0
"110015333183","-94.63515","39.12852","20209","20",NULL,"11.1884615384615",-7317,False,True,35474,NULL,8,True,False,True,NULL,True,True,True,0
"110015333192","-94.63516","39.129035","20209","20",NULL,"11.1884615384615",-7317,False,True,35474,NULL,8,True,False,True,NULL,True,True,True,0
"110015333209","-94.63515","39.12783","20209","20",NULL,"11.1884615384615",-7317,False,True,35474,1,8,True,False,True,NULL,True,True,True,0
"110015333236","-94.632004","39.126855","20209","20",NULL,"11.1884615384615",-7317,False,True,35474,NULL,8,True,False,True,NULL,True,True,True,0
"110015333281","-92.271356","34.724137","05119","05",NULL,"9.72846153846154",-12325,False,True,28818,NULL,8,True,False,True,NULL,True,True,True,0
"110015333352","-106.268352","31.661198","48141","48",NULL,"10.0507692307692",6948,False,False,32638,NULL,1,True,True,True,NULL,True,True,NULL,0
"110015333361","-97.36158","32.8568","48439","48",NULL,"10.0507692307692",6948,False,False,32638,1,7,True,True,True,NULL,True,True,True,0
"110015333450","-94.647929","39.12963","20209","20",NULL,"11.1884615384615",-7317,False,True,35474,NULL,8,True,False,True,NULL,True,True,True,0
"110015333487","-94.64793","39.12963","20209","20",NULL,"11.1884615384615",-7317,False,True,35474,NULL,8,True,False,True,NULL,True,True,True,0
"110015333496","-106.42983","31.770273","48141","48",NULL,"10.0507692307692",6948,False,False,32638,NULL,8,True,True,True,NULL,True,True,NULL,0
"110015333539","-97.26983","32.99567","48121","48",NULL,"10.0507692307692",6948,False,False,32638,NULL,3,True,False,True,NULL,True,True,True,0
"110015333600","-90.28046","38.67864","29510","29",NULL,"10.7838461538462",5253,False,True,47082,1,7,True,False,True,NULL,True,True,True,0
"110015333628","-90.18178","38.63663","29510","29",NULL,"10.7838461538462",5253,False,True,47082,NULL,8,True,True,True,NULL,True,False,True,0
"110015333637","-90.22272","38.63891","29510","29",NULL,"10.7838461538462",5253,False,True,47082,NULL,8,True,True,True,NULL,True,True,True,0
"110015333682","-94.638091","39.129694","20209","20",NULL,"11.1884615384615",-7317,False,True,35474,NULL,8,True,False,True,NULL,True,True,True,0
"110015333762","-94.63441","39.12772","20209","20",NULL,"11.1884615384615",-7317,False,True,35474,NULL,8,True,False,True,NULL,True,True,True,0
"110015333771","-94.63406","39.12771","20209","20",NULL,"11.1884615384615",-7317,False,True,35474,NULL,8,True,False,True,NULL,True,True,True,0
"110015333833","-94.64302","39.12982","20209","20",NULL,"11.1884615384615",-7317,False,True,35474,NULL,8,True,False,True,NULL,True,True,True,0
"110015333851","-94.63205","39.12577","20209","20",NULL,"11.1884615384615",-7317,False,True,35474,NULL,8,True,False,True,NULL,True,True,True,0
"110015333860","-94.647929","39.12963","20209","20",NULL,"11.1884615384615",-7317,False,True,35474,NULL,8,True,False,True,NULL,True,True,True,0
"110015333904","-94.64302","39.13004","20209","20",NULL,"11.1884615384615",-7317,False,True,35474,NULL,8,True,False,True,NULL,True,True,True,0
"110015333940","-94.647929","39.12963","20209","20",NULL,"11.1884615384615",-7317,False,True,35474,NULL,8,True,False,True,NULL,True,True,True,0
"110015334119","-96.06805","39.83225","20131","20",NULL,"11.1884615384615",-7317,False,True,35474,1,1,True,True,True,NULL,True,True,NULL,1
"110015334128","-96.356416","42.113047","31173","31",NULL,"9.07307692307692",-4762,False,True,34198,2,2,True,True,True,NULL,True,True,True,0
"110015334164","-90.542063","37.935012","29187","29",NULL,"10.7838461538462",5253,False,True,47082,1,2,True,True,True,NULL,True,True,True,1
"110015334208","-97.39654","37.26183","20191","20",NULL,"11.1884615384615",-7317,False,True,35474,NULL,NULL,True,True,True,NULL,True,True,True,0
"110015334244","-95.116667","39.566667","20005","20",NULL,"11.1884615384615",-7317,False,True,35474,1,3,True,False,True,NULL,True,True,True,0
"110015334271","-97.65035","38.36946","20113","20",NULL,"11.1884615384615",-7317,False,True,35474,1,7,True,True,True,NULL,True,True,NULL,0
"110015334299","-106.1913","39.095","08065","08",NULL,"11.7853846153846",3420,True,True,36626,8,NULL,False,False,True,NULL,False,True,NULL,0
"110015334360","-110.533333","45.666667","30067","30",NULL,"11.0130769230769",-11520,False,False,38668,NULL,1,True,False,True,NULL,False,True,True,0
"110015334379","-122.421383","37.766995","06075","06","{4}","24.2230769230769",75504,True,False,48022,2,7,True,False,False,NULL,True,True,NULL,3
"110015334413","-114.349421","34.503014","04015","04",NULL,"11.8530769230769",-31045,False,True,35834,NULL,1,True,True,True,NULL,True,True,True,0
"110015334422","-118.15767","33.85731","06037","06","{4}","24.2230769230769",75504,True,False,48022,NULL,9,True,True,False,NULL,True,True,NULL,1
"110015334486","-118.253382","33.92947","06037","06","{4}","24.2230769230769",75504,True,False,48022,NULL,10,True,True,False,NULL,True,True,NULL,1
"110015334495","-123.201666","39.149722","06045","06","{4}","24.2230769230769",75504,True,False,48022,1,3,True,True,False,NULL,True,True,True,0
"110015334501","-118.086255","34.14339","06037","06","{4}","24.2230769230769",75504,True,False,48022,1,4,False,True,False,NULL,True,True,NULL,1
"110015334547","-116.201399","38.161895","32023","32",NULL,"12.8215384615385",-670,True,True,38074,NULL,NULL,False,True,True,NULL,True,True,NULL,0
"110015334556","-157.857383","21.312231","15003","15","{2}","39.2446153846154",0,False,True,58608,NULL,6,True,NULL,False,NULL,True,True,NULL,0
"110015334565","-118.253536","33.929166","06037","06","{4}","24.2230769230769",75504,True,False,48022,NULL,40,True,True,False,NULL,True,True,NULL,4
"110015334805","-108.476867","45.789106","30111","30",NULL,"11.0130769230769",-11520,False,False,38668,1,6,True,False,True,NULL,True,True,True,0
"110015334814","-104.98538","39.79465","08001","08",NULL,"11.7853846153846",3420,True,True,36626,NULL,6,True,True,True,NULL,True,True,True,0
"110015335029","-121.297517","37.95125","06077","06","{4}","24.2230769230769",75504,True,False,48022,2,8,True,True,False,NULL,True,True,True,3
"110015335092","-76.58747","39.30965","24510","24",NULL,"14.3053846153846",25934,False,True,34766,1,6,True,False,True,NULL,True,True,True,1
